{'S1': 0, 'S2': 0, 'V1': 0, 'V2': 0}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 128, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 126, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 129, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 127, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 130, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 128, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 131, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 129, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 132, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 130, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 480, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 133, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 131, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 134, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 132, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 135, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 133, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 136, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 134, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 137, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 138, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 138, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 138, 'S2': 135, 'V1': 540, 'V2': 480}
2024-06-30 14:30:59 {'S1': 138, 'S2': 135, 'V1': 540, 'V2': 480}
